PROMOVAT,Product Name,Price (lei),Negociabil,Used,Location
0,RX 560 4 GB,200,1,1,Oradea
0,Nvidia / AMD 1GB 64Bit DVI HDMI Multi View,60,0,1,"Bucuresti, Sectorul 3"
0,Ati Radeon HD64,5080,0,1,"Bucuresti, Sectorul 3"
1,Asus ROG Strix GeForce RTX 4070 Ti 12GB GDDR6X,4190,0,1,Cluj
1,"Gaming ASUS nvidia GeForce 1050 , 2GB GDDR5 128 Bit GDDR",5250,0,1,"Bucuresti, Sectorul 3"
0,Rtx 3060 12gigabytes,999,1,0,Calmatuiu
0,PCI-Epress GeForce 660 GT 128 Mb,50,0,1,Focsani
0,rx58,350,1,1,"Bucuresti, Sectorul 6"
0,ultimul model de la Intel: Predator A770 16GB RAM,1750,0,0,Constanta
0,HIS HD 2600 PRO 512MB -128biti,30,0,1,"Bucuresti, Sectorul 3"
0,AMD X2600PRO Orion ADD 2N Dual,30,0,1,Slobozia
0,AMD R9 270x Gigabyte windforce,200,0,1,Cipau
0,gt71,150,0,1,Hemeius
0,Rtx 4070 Super alba 3 coolere sigilata,3100,0,0,"Bucuresti, Sectorul 6"
0,Rtx 4070 super 3 coolere Gigabyte sigilata,2800,0,0,"Bucuresti, Sectorul 6"
1,Gigabyte RTX 4060Ti Eagle 8GB GDDR6 SIGILATA,1900,0,0,Iasi
1, MSI RTX 3080Ti X Trio,3180,1,1,Alexandru cel Bun
1,"Gigabyte 4070 super  windforce, oc edition, sigilata",3000,0,0,Constanta
0,KFA2 Nvidia GeForce RTX 3060 1-Click OC Series 12GB GDDR6 PCI Exp,2150,1,0,Mogosesti
0,ASRock Radeon RX 7900 XTX AQUA OC 24GB GDDR6 384-bit,7500,0,1,Ramnicu Valcea
0,gtx 1660 super asus 6gb,450,0,1,Iasi
0,Nvidia GeForce GTX 1070 8GB Founders Edition,650,1,1,"Bucuresti, Sectorul 4"
0,MSI GEFORCE RTX™ 3070 TI SUPRIM X 8G placă video,3400,0,1,Odaile
0,Nvidia Quadro K500,580,1,1,"Ilfov, Baneasa"
0,Zotac Gt71,150,1,1,Pecica
1,Gigabyte GeForce RTX 3080 Ti Gaming OC N308TGAMING OC-12G,2800,0,1,"Bucuresti, Sectorul 3"
1,Inno3D GeForce RTX 4090 iCHILL X3 24GB GDDR6X,7000,0,1,Timisoara
1,Gigabyte RTX 4060Ti Eagle 8GB GDDR6 SIGILATA,1900,0,0,Iasi
0,MSI GEFORCE RTX™ 3070 TI SUPRIM X 8G placă video,3400,0,1,Odaile
0,Nvidia Quadro K500,580,1,1,"Ilfov, Baneasa"
0,Zotac Gt71,150,1,1,Pecica
0,Salvează căutareaTe anunțăm oricând apar anunțuri noi.SalveazăSapphire Nitro R9 390 8GB GDDR5 512bit,350,0,1,Baicoi
0,MSI GeForce RTX 4060 Ti GAMING X 8GB GDDR6  este nou,1850,0,0,Constanta
0,RTX 3070 ti,1900,0,1,Timisoara
0,PNY GeForce RTX 4070 SUPER XLR8  12GB GDDR6 este nou,2850,0,0,Constanta
0,XFX Speedster MERC 319 Radeon RX 7800 XT Black Edition 16GB GDDR6,1400,0,1,Timisoara
0,MSI GeForce RTX 3060 VENTUS 3X OC LHR 12GB GDDR6 este nou,1350,0,0,Constanta
0,Nvidia RTX 3060 12 GB Palit single fan  Stormx,1200,1,1,"Bucuresti, Sectorul 1"
1,nVidia RTX 3060 Zotac,900,0,1,Timisoara
1,Asus Dual Oc RTX 3060 Ti Factura Garantie (pcgarage) proba video,1500,0,1,Vaslui
1,PowerColor Radeon RX 6900 XT 16GB GDDR6 256-bit,2000,0,1,"Bucuresti, Sectorul 2"
0, Gainward RTX 2060 SUPER  Ghost. de 8 gb ddr6/256 biti,1050,0,0,Iasi
0,"Palit RTX 4070 DUAL, 12GB GDDR6X, 192-bit  este nou",2500,0,0,Constanta
0,"ASUS GeForce® GTX 1060 DUAL, 3GB GDDR5, 192-bit",390,0,1,"Bucuresti, Sectorul 1"
0,Nvidia Shield201,5650,0,1,"Bucuresti, Sectorul 6"
0,MSI 3070 Ventus 2x Garantie,1800,1,1,"Bucuresti, Sectorul 1"
0,ASUS ROG Strix Radeon RX 6750 XT OC 12GB GDDR6,1700,0,1,Timisoara
0,Pci express - diverse modele - testate,45,0,1,Sibiu
0,Gigabyte GeForce RTX 3090 Turbo,3700,0,0,Baia Mare
0,Radeon RX 580 4 GB XFX,300,0,1,Suceava
0,"Msi Gaming x R9 380 4GB GDDR5 256-bit , ca noua",300,0,1,Iasi
1,4080 Super Rog Strix OC,6900,1,0,Slanic
1,Palit GeForce® RTX3070 GameRock,1600,1,1,"Bucuresti, Sectorul 5"
1,Sapphire Radeon RX 7700 XT Pulse,1899,0,1,Targu Neamt
0,"XFX Radeon Rx 580 8gb 256-bit DDR5 , gta5 , counter",500,0,1,Iasi
0,GeForce GTX 1660 Ti VENTUS XS 6Gb ram OC Nvidia,600,1,1,Arad
0,rtx 3060 lhr 12gb,800,0,1,Satu Nou
0,Inno3D GeForce RTX 4090 iCHILL X3 24GB GDDR6X,7000,0,1,Timisoara
0,1060 6gb,450,1,1,Dobresti
0,Asus R9 270X,200,0,1,Mihailesti
0,AMD Radeon RX 5700 XT 50th Anniversary 8GB GDDR,6800,1,1,Cernavoda
0,"sistem i7 10700k , 16 gb ddr4, ssd 500, rtx 3060ti",4800,0,0,Iasi
0,AMD Radeon RX 550 4gb,330,1,1,Bacau
0,"ASUS TUF Gaming  Radeon RX 5600 XT , 6GB, GDDR6 -la cutie",750,0,0,Iasi
1,Palit GeForce RTX 3080 10gb,2000,0,1,"Bucuresti, Sectorul 4"
1,RTX 3060 12GB de la Asus noua sigilata,1350,1,0,Suceava
1, MSI RTX 3080Ti X Trio,3180,1,1,Alexandru cel Bun
0,pentru PC,600,1,1,Gherla
0,Gtx165,500,1,1,Pestisu Mare
0,gtx 1060 6gb,369,1,1,Curciu
0, gtx 1060 6gb,389,1,1,Curciu
0,Amd 5700Rx 8GB,850,1,1,Iasi
0,defecta MSI Radeon R9 380 4gb,300,0,1,"Bucuresti, Sectorul 4"
0,XFX Radeon RX 470 8 GB GDDR5 256-bit,300,0,1,"Bucuresti, Sectorul 1"
0,"Sapphire Radeon RX 7800 XT Pulse, 16GB GDDR6, 256 bit",2300,0,1,Cluj
0,GTX165,700,0,1,Cluj
0,Nvidia RTX 3070Ti PNY Xlr8,1800,0,1,Iasi
1,4080 Super Rog Strix OC,6900,1,0,Slanic
1,"Gigabyte 4070 super  windforce, oc edition, sigilata",3000,0,0,Constanta
1,Inno3D GeForce RTX 4090 iCHILL X3 24GB GDDR6X,7000,0,1,Timisoara
0,gtx 1080 TI,800,1,1,Iasi
0,functionale si negunctionala,250,1,1,Ernei
0,Salvează căutareaTe anunțăm oricând apar anunțuri noi.Salveazădefecta  amd radeon r9 390x 8 gb gddr 5 512bit,80,1,1,Ernei
0,gtx 570 de la gygabite windforce de 1.2g,70,0,1,Ernei
0,"GTX 1050 TI 4GB Idle pana la 50C-55C,silentioasa",550,1,0,Vaslui
0,GTX 1050TI 4GB Noua,350,0,0,Barlad
0,nvidia gt 710 TIP: office,300,0,1,Campia Turzii
0,Gigabyte Aorus RTX 2080 Super water,1250,0,1,"Ilfov, Popesti"
1, MSI RTX 3080Ti X Trio,3180,1,1,Alexandru cel Bun
1,Gigabyte RTX 4060Ti Eagle 8GB GDDR6 SIGILATA,1900,0,0,Iasi
1,ASUS ROG Strix GeForce RTX 3070 TI OC Edition aproape nou,1750,0,1,Targu Jiu
0,GeForce GTX 1060 6GDR5 192 Bit OC inno3D HerculeZ,470,0,1,Oradea
0,ZOTAC GeForce GTX 570 1280MB Synergy Edition,250,0,1,Craiova
0,GIGABYTE GeForce GTX 1660 SUPER Gaming OC 6GB GDDR,6700,1,1,Ramnicu Valcea
0,Nvidia Asus TUF RTX 3080 10GB OC,2500,1,1,Repedea
0,RX 5600XT,600,1,1,Brasov
0,Nvidia 1650 4 GB Super Ventus OC v2 Edition,1000,0,1,Ploiesti
0,Cutie Nvidia RTX30,6040,0,1,Suceava
0,Intel Arc A770 AsRock Phantom Gaming 8 Gb,1400,1,1,Ploiesti
0,ROG STRIX RTX 2070 SUPER OC,1500,0,1,"Bucuresti, Sectorul 3"
1,Sapphire RX 6600 GAMING 8GB GDDR6 ca noua﻿ garantie 3 luni,875,0,1,"Bucuresti, Sectorul 6"
1,XFX AMD Radeon™ RX 580 GTS XXX Edition 8GB,745,0,0,"Bucuresti, Sectorul 3"
1,nVidia Quadro NVS 510 2GB DDR3 128 bit HDMI,100,0,1,"Bucuresti, Sectorul 3"
0,Asus GTX 760 2 GB DDR5 256-bit.,190,0,1,"Bucuresti, Sectorul 4"
0,RX550 pulse Sapphire 4GB,400,1,1,Contesti
0,Palit GeForce GTX 1060 Dual 3GB (NE51060015F9-1061D) ,300,0,1,Timisoara
0,Asus,400,1,1,Braila
0,Nvidia Geforce 9600 GT 1024 mb DDR 3 256b,120,0,1,Bicaz
0,gt 430 1 gb 128 biti,60,0,1,Deva
0,pc 2gb ddr,6350,0,0,Bacau
0,GeForce gtx 260 core21,6300,1,1,Timisoara
1,Sapphire Radeon RX 7700 XT Pulse,1899,0,1,Targu Neamt
1,Asus ROG Strix GeForce RTX 4070 Ti 12GB GDDR6X,4190,0,1,Cluj
1,nVidia Quadro K200,160,0,1,Timisoara
0,ASUS GTX 550 Ti,150,0,1,Brasov
0,AMD Radeon HD 6950 ( 6970 ),220,0,1,Brasov
0,AMD ASRock Phantom Gaming D RX580 8GB,300,1,1,Alexandria
0,Nvidia Gtx 1060 3GB,350,0,1,Galati
0,ASUS Strix GTX 1080TI 11 Gb,1000,1,1,Cluj
0,ASUS GeForce® GTX 1080 Ti Turbo,1300,0,1,Sibiu
0,"ASUS  GTX 1070 Ti STRIX GAMING, 8GB DDR5, 256-bit ,ca noua",950,0,1,Iasi
0,Gigabyte GeForce RTX 3060 oc 12G,1290,0,1,Pitesti
0,Sapphire HD7750 1GB GDDR,5100,1,1,Braila
0,rx 480 Asus OC Version 4GB Vram,600,1,1,Targu Jiu
1,materiale pentru containere modulare,250,0,0,Piatra Neamt
1,HP nVidia Quadro 2000 PROFESIONALA 1 GB DDR5/128bit PCI-E x,1675,0,1,Bistrita
1,nVidia RTX 3060 Zotac,900,0,1,Timisoara
0,Republic of Gamers,500,0,1,Timisoara
0,Gaming Gigabyte GTX 1080 8GB DDR5X 256bit,700,1,1,Jimbolia
0,Sapphire Radeon RX 7700 XT Pulse,1899,0,1,Targu Neamt
0,Salvează căutareaTe anunțăm oricând apar anunțuri noi.SalveazăR724,300,1,1,Tauteu
0,Culoare ,70,0,1,"Bucuresti, Sectorul 3"
0,GeForce 9500-Gt 1GB,50,0,1,Vidrasau
0,"EVGA GeForce GTX 1660 Ti SC Ultra GAMING, 6GB GDDR6",1000,0,1,Timisoara
0,"Gigabyte Aorus Xtreme RTX 3090 24GB, 384-biti",3600,0,1,Oradea
0,"Radeon RX6600xt Powercolor, garantie Emag",990,0,1,"Bucuresti, Sectorul 6"
0,Asus Tuf,1100,1,1,Timisoara
1,nVidia RTX A2000 6GB - profesionala noua SFF low profile,1100,0,0,Corbeanca
1,Sapphire Radeon RX 7700 XT Pulse,1899,0,1,Targu Neamt
0,ATI Radeon R5 240 Low Profile,45,0,1,Radauti
0,Laptop ATI Radeon HD36,5050,0,1,Constanta
0,GeForce Gt 1030 Aero ITX 2GD4 OC,120,1,1,Radauti
0,MSI Radeon R7 250 OC 2GB DDR3 128-bit,140,0,1,Merei
0,Nvidia Founders GeForce GTX 770 2GB GDDR5 256-bit,315,0,0,"Bucuresti, Sectorul 6"
0,Palit GeForce GTX 1070 Dual 8GB GDDR5 256-bit,715,0,0,"Bucuresti, Sectorul 6"
0,"XFX Radeon RX 580 GTS XXX Edition, 8GB GDDR5 256-bit,",550,0,0,"Bucuresti, Sectorul 6"
0,Gigabyte GTX 1080 ti Waterforce WB Extreme Edition 11G Aorus,2000,1,0,Runcu
0,Rtx 3080 Ti Gainward Phoenix,2800,1,1,"Bucuresti, Sectorul 1"
0,Gigabyte RX 5700 XT Gaming OC 8GB,750,0,1,"Bucuresti, Sectorul 6"
1,RTX 3060 12GB de la Asus noua sigilata,1350,1,0,Suceava
1,"Gaming ASUS nvidia GeForce 1050 , 2GB GDDR5 128 Bit GDDR",5250,0,1,"Bucuresti, Sectorul 3"
1,"AMD ASUS RX 7600 Dual, OC, 8GB, Garanție Emag 3 ani",999,0,0,Cluj
0,RX 580 Asus 4GB cutie originala,199,0,1,Suceava
0,Nvidia GTX 1050 2GB,170,1,1,Focsani
0,Gigabyte GTX 1070 G1 Gaming 8Gb Ddr5 /256 biti,800,0,1,Iasi
0,"Asus Phoenix GeForce GTX 1660 OC SUPER, 6GB GDDR5, 192-bit",675,0,1,Iasi
0,R72,4030,1,1,Borsa
0,Agp pc,40,1,1,Ploiesti
0,Gaming Grafica CAD Quadro K4000 3 GB 192 bit GDDR,5240,0,1,Buzau
0,Ram si de vanzare,150,1,1,Bacau
1,Sapphire RX 6600 GAMING 8GB GDDR6 ca noua﻿ garantie 3 luni,875,0,1,"Bucuresti, Sectorul 6"
1,ASUS RX570 4Gb EXPEDITION,250,0,1,Cluj
1,CALCULATOR GAMING i5 16 GB RAM 750GB 8GB Garantie 12 Luni,1280,0,1,"Bucuresti, Sectorul 3"
0,GTX 660 GigaByte,200,1,1,Cluj
0,rx 5700xt oc,700,0,1,Lugoj
0,Sapphire AMD,450,1,1,Piatra Neamt
0,RTX 3080 10GB/320 BIT LHR noua,3400,1,0,Baia Mare
0,MSI Nvidia GT 1030 OC 2G Low Profile HDMI DP,280,0,1,Buzau
0,Sapphire rx 580 8gb Blue,600,0,1,"Bucuresti, Sectorul 1"
0,nVidia Quadro K420,500,0,1,Capalnas
0,"nVidia Quadro K5200, 8GB GDDR5, 256bit, 2 x DVI, 2 x DP",1000,0,1,Capalnas
0,GIGABYTE AORUS GeForce RTX 3060 Ti Elite lhr 8GB gddr6 256-bit,1399,0,1,Pitesti
0," RadeonRX 6700 XT Hellhound, 12GB GDDR6, 192-bit , noua",2000,0,0,Iasi
1,nVidia RTX A2000 6GB - profesionala noua SFF low profile,1100,0,0,Corbeanca
1,Sapphire Radeon RX 7700 XT Pulse,1899,0,1,Targu Neamt
1,ASUS ROG Strix GeForce RTX 3070 TI OC Edition aproape nou,1750,0,1,Targu Jiu
0,Geforce GTX,680,1,0,Rosu
0,gddr,5170,0,1,Iasi
0,gigabyte thx165,700,0,1,"Bucuresti, Sectorul 1"
0,Salvează căutareaTe anunțăm oricând apar anunțuri noi.SalveazăAsus Tuf RTX 3060 OC,1300,0,0,Reghin
0,nvidia quadro FX18,50,1,1,Tataranu
0,Sapphire AMD Radeon RX Vega56 8GB,750,0,1,Targu Jiu
0,Calculator aproape NOU gaming Ati Radeon RX 570 4GB,2800,1,1,"Bucuresti, Sectorul 4"
0,nVidia GTX 1660 SUPER 6GB,900,1,1,Calafat
0,"Gaming Dell Amd Radeon RX550 4GB DDR5, PCIe 16X",350,1,1,Pitesti
1,Gigabyte GeForce RTX 3080 Ti Gaming OC N308TGAMING OC-12G,2800,0,1,"Bucuresti, Sectorul 3"
1,RX 570 Gaming  NITRO+  8 GB GDDR5 256-bit Garantie 6 Luni,450,0,1,"Bucuresti, Sectorul 3"
1,RTX 3060 12GB de la Asus noua sigilata,1350,1,0,Suceava
0,- Gainward GTX 1660 Super Ghost,1000,1,1,Iasi
0,ASUS Radeon R9 280X DirectCU II Top 3GB DDR5 384-bit,250,1,1,Oradea
0,Sparkle GeForce GTS 250 512MB DDR3 256biti,70,0,1,Brasov
0,"Hitman 2 –rtx 2060 super , i7 2600, 8 gb , 500 -Gaming pc",1950,0,1,Iasi
0,GTA V -Gaming pc cu procesor i5 si video 8 gb ddr5/256 biti,1350,0,1,Iasi
0,radeon rx6500xt,450,1,1,"Bucuresti, Sectorul 2"
0,vechie,25,0,1,Onesti
0,Vand/schimb gtx 1050Ti 4gbGddr,5450,0,1,Craiova
1,nVidia Quadro NVS 510 2GB DDR3 128 bit HDMI,100,0,1,"Bucuresti, Sectorul 3"
1,XFX AMD Radeon™ RX 580 GTS XXX Edition 8GB,745,0,0,"Bucuresti, Sectorul 3"
1,RTX 4070 OC  12GB  Garantie,2299,0,1,"Bucuresti, Sectorul 4"
0,Rtx 3080 Gigabyte 12Gb,2500,1,1,Timisoara
0,GT 220 512mb GDDR3 Gainward,80,1,1,Iasi
0, GT220 Green 1gb/ddr3-128 bit,50,0,1,Bacau
0,sapphire amd radeon 5500 xt 4gb,600,1,1,Bacau
0,GTX 950 2GB,280,0,1,Cluj
0,rx 58o xfx,450,1,1,Brasov
0,De vanzare  - mining rig,5972,1,1,Nasaud
0,Club 3D Radeon HD 6450 Noiseless Edition,130,0,0,Resita
0,Palit GeForce RTX 3080 10gb,2000,0,1,"Bucuresti, Sectorul 4"
0,Geforce gtx 1050 ti,420,1,1,Titu
1,"mining rig rx560, rx580 4g,8g saphire",4599,0,1,Alba Iulia
1,Asus ROG Strix GeForce RTX 4070 Ti 12GB GDDR6X,4190,0,1,Cluj
1,Sapphire Nitro+ Radeon RX 570 8GB GDDR5 Garantie 6 Luni,450,0,1,"Bucuresti, Sectorul 3"
0,"Nitro RX580 de 8gb Special Edition , ca noua /256 biti",450,0,1,Iasi
0,"PNY NVIDIA Quadro P2200, 5GB, GDDR5, 160 bit, DisplayPort",1600,0,0,"Bucuresti, Sectorul 3"
0,Plăci video PC PCI expres,40,0,1,Alba Iulia
0,ASUS RX570 4Gb EXPEDITION,250,0,1,Cluj
0,Sapphire HD795,300,0,1,Pucioasa
0,Sapphire RX 5500 XT Nitro+ OC 8gb GDDR,6500,0,1,Alexandria
0,PCI-E veche functionala pentru retro gaming,35,0,1,"Bucuresti, Sectorul 3"
0,gtx1060,1400,0,0,Brasov
0,profesionala Nvidia Quadro P6000 24Gb,1500,0,1,Ploiesti
0,vand/schimb Asus Rx 560 2GB DDR,5180,0,1,Iasi
1,Gigabyte GeForce RTX 3080 Ti Gaming OC N308TGAMING OC-12G,2800,0,1,"Bucuresti, Sectorul 3"
1,"mining rig rx560, rx580 4g,8g saphire",4599,0,1,Alba Iulia
1,Palit GTX 1660 Ti StormX 6GB DDR,6700,1,1,Vaslui
0,gtx1060,1400,0,0,Brasov
0,profesionala Nvidia Quadro P6000 24Gb,1500,0,1,Ploiesti
0,vand/schimb Asus Rx 560 2GB DDR,5180,0,1,Iasi
0,Salvează căutareaTe anunțăm oricând apar anunțuri noi.SalveazănVidia RTX A2000 6GB - profesionala noua SFF low profile,1100,0,0,Corbeanca
0,Placa grafica ATI-102-C33302(b),70,0,1,Suceava
0,Radeon RX 580 GTS XXX Edition 8GB,600,1,1,"Bucuresti, Sectorul 5"
0,GeForceRTX3080TIEAGLE12G,3000,1,1,Rudicica
0,"Gigabyte GeForce® GTX 1060 6GB GDDR6, 192-bit",690,0,1,Arad
0,sparkle nvidia geforce 9500gt 512 mb 128 bit vga si dvi,30,0,1,"Bucuresti, Sectorul 4"
1,Gigabyte GTX 1080 ti Waterforce WB Extreme Edition 11G Aorus,2000,1,0,Runcu
1,Sapphire Nitro+ Radeon RX 570 8GB GDDR5 Garantie 6 Luni,450,0,1,"Bucuresti, Sectorul 3"
1,RX 5600XT,600,1,1,Brasov
0,1660 Super Palit,600,1,1,Bucov
0,Sapphire PULSE RADEON RX58,700,1,1,Cluj
0,"power color r9 390 , 4gb",250,0,1,"Bucuresti, Sectorul 6"
0,"geforce gtx 470 , 1280m , 320b",150,0,1,"Bucuresti, Sectorul 6"
0,Palit GeForce RTX2060 SUPER Dual V1 8GB - factura garantie,1300,0,1,"Bucuresti, Sectorul 3"
0,Nvidia RTX 3080 Trinity OC,1900,1,1,Iasi
0,Rtx 3080 10gb gigabyte,2500,0,1,"Bucuresti, Sectorul 4"
0,GTX780Ti Founders Edition 3Gb,300,0,1,Galati
1,"Gigabyte 4070 super  windforce, oc edition, sigilata",3000,0,0,Constanta
1,RTX 3060 12GB de la Asus noua sigilata,1350,1,0,Suceava
1,nVidia Quadro NVS 510 2GB DDR3 128 bit HDMI,100,0,1,"Bucuresti, Sectorul 3"
0,GigaByte Radeon RX580 8 GB,430,0,1,Baia Mare
0,nVidia Geforce 210 1GB RAM cu iesiri HDMI DVI VGA,50,0,1,Sibiu
0,Gigabyte GeForce GTX 1060 WINDFORCE OC 6GB,380,1,1,Alexandru cel Bun
0,Radeon RX 7800 XT Nitro+ 16Gb,2500,0,0,Giurgiu
0,XFX AMD Radeon™ RX 580 GTS XXX Edition 8GB,745,0,0,"Bucuresti, Sectorul 3"
0,Rig 280MH miner bitcoin ethereum crypto asic rtx rx auto1,7418,0,1,"Bucuresti, Sectorul 3"
0,Nvidia RTX 3060TI,1200,1,1,Tecuci
0,Gigabyte ATI Radeon HD585,350,0,1,"Bucuresti, Sectorul 3"
0,MSI GTX 660Ti 2GB GDDR,5140,0,1,Buzau
0,Intel ARC 310 4GB Low Profile garanție,475,0,0,"Bucuresti, Sectorul 3"
1,Radeon RX 7900 GRE 16GB Powerrcolor Hellhound,2300,0,0,"Bucuresti, Sectorul 4"
1,PowerColor Radeon RX 6900 XT 16GB GDDR6 256-bit,2000,0,1,"Bucuresti, Sectorul 2"
1, MSI RTX 3080Ti X Trio,3180,1,1,Alexandru cel Bun
0,"GeCube ATi Radeon X1600 PRO 512 MB MAX (256 MB GDDR2, 128b",20,0,1,Pucioasa
0,PowerColor Radeon RX 6600 Fighter 8GB GDDR6 1‎28-bit,700,0,1,"Bucuresti, Sectorul 6"
0,4080 Super Rog Strix OC,6900,1,0,Slanic
0,RX 6900XT sapphire nitro+ SE (gold chip-temp mai mici),2500,1,1,Brebu
0,Sapphire Radeon RX 550 4gb,280,1,1,Baia Mare
0,Asus R7 360 OC,100,0,1,Timisoara
0,"SFF Nvidia GT 605 ,1G DDR3 HDMI",80,0,1,Buzau
0,"XFX Radeon RX 6800 SPEEDSTER SWFT 319, 16GB GDDR6, noua",1800,0,0,Iasi
1,RX 7900 XT PowerColor Hellhound 20GB GDDR6 noua,2850,1,0,"Bucuresti, Sectorul 5"
1,Palit GeForce® RTX3070 GameRock,1600,1,1,"Bucuresti, Sectorul 5"
1,RTX 4070 OC  12GB  Garantie,2299,0,1,"Bucuresti, Sectorul 4"
0,Kit SLI gaming 2 x GTX 690 4GB 512bit GDDR,5900,1,1,Galati
0,GAINWARD GTX 570 1.28 GB 320 bit hdmi displayport,200,0,1,Ploiesti
0,"Gigabyte 4070 super  windforce, oc edition, sigilata",3000,0,0,Constanta
0,Salvează căutareaTe anunțăm oricând apar anunțuri noi.SalveazăGigabyte GeForce GTX 1050 OC 2GB GDDR5 128-bit,200,0,1,"Bucuresti, Sectorul 4"
0,Rx 580 OC+ XFX 4gb,300,0,0,Sovata
0,R72,5060,0,1,Timisoara
0,Gigabyte GeForce RTX 2070 SUPER WINDFORCE OC 3X 8GB GDDR,6900,1,1,"Bucuresti, Sectorul 4"
0,msi GeForce gtx 1650 twin frozr,7850,1,1,"Bucuresti, Sectorul 3"
0,functionale,40,0,1,Iasi
0,Nvidia quadro k42,100,0,1,Iasi
1,nVidia Quadro NVS 510 2GB DDR3 128 bit HDMI,100,0,1,"Bucuresti, Sectorul 3"
1,Palit GeForce RTX 3080 10gb,2000,0,1,"Bucuresti, Sectorul 4"
1,RTX 3060 12GB de la Asus noua sigilata,1350,1,0,Suceava
0,placa de baza socket11,5650,0,0,Mahmudia
0,GTX 1050ti,250,0,1,"Bucuresti, Sectorul 6"
0,materiale pentru containere modulare,250,0,0,Piatra Neamt
0,Nvidia Geforce GTX95,200,0,1,Odvos
0,Asus rog G750 Dezmembrez Asus gaming G750VW nu mesaje,650,0,1,"Bucuresti, Sectorul 3"
0,gtx75,160,0,1,Vladesti
0,Placa de baza Gigabyte Z390 Aorus Pro Gaming Ca NOUA RGB,500,0,0,"Bucuresti, Sectorul 6"
0,30 Riguri de  minat 6x RX 580 8Gb/6VGA,2200,1,1,Bistrita
0,Placa a fost cumparata acum,300,0,1,Deleni
1,Sapphire Radeon RX 7700 XT Pulse,1899,0,1,Targu Neamt
1,RX 5600XT,600,1,1,Brasov
1,"Gigabite Geforce RTX 3060Ti 8Gb DDR6, 256-bit",1300,0,0,"Bucuresti, Sectorul 4"
0,1998 Matrox. MGA-G10,100,0,1,"Bucuresti, Sectorul 2"
0,RTX 4070 OC  12GB  Garantie,2299,0,1,"Bucuresti, Sectorul 4"
0,LowP. AMD Radeon HD 7570 Gddr,5120,0,1,Targu
0,radeon sapphire,150,1,1,Floresti
0,ASUS GTX 760 OC,90,1,1,Craiova
0,MSI nVidia GeForce NX8400GS 512 Mo,50,0,1,Popesti
0,Gigabyte RTX 3070 Aorus Master 8G,2199,0,1,"Bucuresti, Sectorul 6"
0,ASUS TUF Gaming GTX 1650 4GB DDR,6450,1,1,"Bucuresti, Sectorul 5"
0,Gigabyte RTX 3070 Gaming OC 8G,1999,0,1,"Bucuresti, Sectorul 6"
1,Gigabyte GeForce RTX 3080 Ti Gaming OC N308TGAMING OC-12G,2800,0,1,"Bucuresti, Sectorul 3"
1,PowerColor Radeon RX 6900 XT 16GB GDDR6 256-bit,2000,0,1,"Bucuresti, Sectorul 2"
1,Inno3D GeForce RTX 4090 iCHILL X3 24GB GDDR6X,7000,0,1,Timisoara
0,"SAPPHIRE Radeon™ R9 380 NITRO, 4GB GDDR5, 256-bit, Back P",500,1,1,Oradea
0,"Inno3D GTX 1060 Compact, 6GB GDDR5, 192 bit",499,0,1,"Bucuresti, Sectorul 6"
0,Gigabyte RTX 3080 Gaming OC 10G,2399,0,1,"Bucuresti, Sectorul 6"
0,ASUS RTX 2060 SUPER ROG STRIX GAMING 8GB GDDR6 256-bit,1100,0,1,Galati
0,PowerColor RX 6700 XT,1400,1,1,Deva
0,"Sapphire Radeon RX 580 NITRO+, 4GB GDDR5, 256-bit",500,1,1,Simeria
0,RTX 4070 SUPER 3x,3000,0,0,"Bucuresti, Sectorul 5"
0,Sapphire Radeon RX 550 4gb,250,1,1,"Bucuresti, Sectorul 5"
0,rtx 2060 6 gb,850,1,1,Panic
0,nvidia 4gb 2gb,250,1,1,Busteni
1,nVidia Quadro NVS 510 2GB DDR3 128 bit HDMI,100,0,1,"Bucuresti, Sectorul 3"
1,Sapphire Nitro+ Radeon RX 570 8GB GDDR5 Garantie 6 Luni,450,0,1,"Bucuresti, Sectorul 3"
1,nVidia Quadro K200,160,0,1,Timisoara
0,Sapphire Radeon RX 550 4gb,250,1,1,"Bucuresti, Sectorul 5"
0,rtx 2060 6 gb,850,1,1,Panic
0,nvidia 4gb 2gb,250,1,1,Busteni
0,Salvează căutareaTe anunțăm oricând apar anunțuri noi.SalveazăHD 5450 dell oem 1gb,50,1,1,Iasi
0,nVidia RTX 3050 OEM 8Gb,700,0,0,"Ilfov, Popesti"
0,MSI gaming X rx480 4gb 256 bit,450,1,1,Focsani
0,rx58,300,0,0,Agigea
0,rtx 2080 super 8gb,1100,1,0,Cluj
0,"Asus NVIDIA GeForce GTX 650 DirectCU, 1 GB.",150,0,1,Ploiesti
0,"GIGABYTE GeForce RTX™ 4070 Super EAGLE OC, 12GB GDDR6X, 192 biti",2500,0,0,Ploiesti
1,XFX AMD Radeon™ RX 580 GTS XXX Edition 8GB,745,0,0,"Bucuresti, Sectorul 3"
1,Gigabyte GeForce RTX 3080 Ti Gaming OC N308TGAMING OC-12G,2800,0,1,"Bucuresti, Sectorul 3"
1,"Gigabyte 4070 super  windforce, oc edition, sigilata",3000,0,0,Constanta
0,"eVGA nVidia gtx 950, 2GB, GDDR5, 128 Bit",250,1,1,Iasi
0,GeForce Pheonix GTX 1650S OC 4GB,550,1,1,Sacele
